tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1644375926447153154,@YoungBoyNews4KT,NBA YoungBoy Feat Nicki Minaj “WTF” Is Now #1 Trending Music Video On YouTube In The U.S,2,35,"9,090",2023-04-07T16:25:46.000Z
1644475601569366017,@AFP,#BREAKING Federal judge in Texas halts US approval of abortion pill,6,75,101.5K,2023-04-07T23:01:50.000Z
1644533569832861697,@YoungBoyNews4KT,NBA YoungBoy Jewelry,0,4,627,2023-04-08T02:52:11.000Z
1644422399738146822,@FoxNews,POINTING FINGERS: The liberal mayor-elect's plans for the 'sanctuary city' policies: https://fxn.ws/3MqwIt7,266,55,107.6K,2023-04-07T19:30:26.000Z
1644460854669082625,@Gavinz212,"#PiNews Twitter handle @PiNewsMedia Now verified on Twitter! We are the leading #Web3 news outlet on the #PiNetwork, be sure to look out for the blue certified badge on our Twitter account. One way to fight disinformation is to follow the right accounts! Also be sure to…",1,9,"1,223",2023-04-07T22:03:15.000Z
1644381972276609024,@CassieComics,"In the midst of all this Star Wars news, I wanna dive into the best Star Wars game we’ll never get to play, Star Wars 1313. Follow me as I break down everything we know about the game that would’ve explored the grimy underworld of the Star Wars universe:",1,29,"5,397",2023-04-07T16:49:47.000Z
1644418834126761997,@dpsraeken,[GUNSHOT] [CAR CRASH] [BOOM] [PEOPLE SCREAMING] [SIRENS] [GLASS BREAKS] [DISTANT YELLING] [EXPLOSION] [HELICOPTERS AND NEWS TRUCKS] “... WE’RE REPORTING LIVE FROM THE SCENE-“ [AMBULANCE SIRENS] “MY LEG... MY LEG.”,0,31,"2,127",2023-04-07T19:16:16.000Z
1644363769961762816,@thebarbsangel,NEWS || #BarbaraPalvin has surpassed 19 Million followers on Instagram (@realbarbarapalvin) - She is also the first hungarian person to reach this number.,2,10,"2,001",2023-04-07T15:37:28.000Z
1644434281937137664,@sweeepnft,#sweeparmy great news our hubs will be returning asap Official Link: https://sweepproject.com,13,35,"1,111",2023-04-07T20:17:39.000Z
1644506415699222528,@saurabhbolly,#karankundrra takes home another fashion award 'Stunningly Stylish Actor - TV' at a prestigious award show recently #karankundrrakraze @kkundrra #KaranKundra #KaranKundrraSquad #TeJran #TejRanFam #TejaTroops,0,26,"2,000",2023-04-08T01:04:17.000Z
1644545268342202369,@pjotvshownews,"\"An updated version of \"\"Camp Half-Blood Confidential: Your Real Guide to the Demigod Training Camp\"\" will be released on November 21st","2023!\"",1,20,"2,720"
1644394869425569795,@YoungBoyNews4KT,NBA YoungBoy & Nicki Minaj “WTF” On A Billboard On Time Square For Spotify New Music Friday,1,32,"6,529",2023-04-07T17:41:02.000Z
1644531458889900032,@littlebabychart,Hey guys good news Pluto is considered a planet again see right here I found it,0,3,308,2023-04-08T02:43:48.000Z
1644410430448705545,@kasibcnews,Judas enjoyed his Easter Weekend ... Agree or Disagree #MakeKasiGreat,0,9,690,2023-04-07T18:42:52.000Z
1644506356521549826,@BBNewsStation,BREAKING NEWS: Girly Teengirl has moved back to Faraway Ville!,1,9,839,2023-04-08T01:04:03.000Z
1644421088506441736,@RGBAtlantica,In the News today: #IStandWithTrudeau,0,8,359,2023-04-07T19:25:14.000Z
