tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1644481514476826625,@BBCBreaking,"US judge halts approval for commonly used abortion pill mifepristone, but gives government a week to appeal",77,154,459.5K,2023-04-07T23:25:20.000Z
1644350814218010624,@BBCBreaking,"S Club 7 star Paul Cattermole has died aged 46, weeks after the band announced a comeback tour",527,"2,631",3.6M,2023-04-07T14:45:59.000Z
1644303097634889729,@BBCBreaking,"14-year-old girl died and 16-year-old boy arrested on suspicion of murder after Thursday’s fire in London flats, police in UK say",68,123,605.7K,2023-04-07T11:36:22.000Z
1644256736503529478,@BBCBreaking,"12-year-old boy charged with murder of 60-year-old woman who died after being hit by a car in Sheffield, UK",183,191,1.1M,2023-04-07T08:32:09.000Z
1644083966163468291,@BBCBreaking,"Man arrested on suspicion of murder after woman dies in fire at block of flats in London, England",48,91,557.3K,2023-04-06T21:05:37.000Z
1641557004043919363,@BBCBreaking,Donald Trump will be charged with a crime over hush money paid to a porn star - US media reports,574,"1,370",2.2M,2023-03-30T21:44:23.000Z
1641438178484813825,@BBCBreaking,"Man found guilty of murdering nine-year-old Olivia Pratt-Korbel who was shot dead in her home in Liverpool, England",133,214,1M,2023-03-30T13:52:12.000Z
1641459415944425478,@BBCBreaking,"\"Mother of murdered nine-year-old Olivia Pratt-Korbel \"\"ecstatic\"\" at guilty verdict as police praise family's dignity https://bbc.in/3zpZP89\"",20,40,336.2K,2023-03-30T15:16:36.000Z
1641420306630754304,@BBCBreaking,US journalist working for Wall Street Journal arrested in Russia on suspicion of spying,156,308,755.1K,2023-03-30T12:41:11.000Z
1641406961257259009,@BBCBreaking,"Charles Bronson, one of UK's longest-serving prisoners, loses bid to be freed from jail",318,273,1.3M,2023-03-30T11:48:10.000Z
1641365094775783424,@BBCBreaking,Four bankers found guilty of allowing cellist friend of Russian President Vladimir Putin to deposit huge sums in Swiss accounts without proper security,120,259,598.2K,2023-03-30T09:01:48.000Z
1641324959061377025,@BBCBreaking,"Several people feared dead after two US Army helicopters crash in Kentucky, US",85,184,580.2K,2023-03-30T06:22:19.000Z
