tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1595135798500003840,@CTVNews,"Stay connected with CTV News through our social platforms. On Twitter, @CTVNews is your go-to for breaking news and the day’s most topical stories.",697,42,0,2022-11-22 11:23:05
1644573374402777088,@CTVNews,Utah man who killed family vented his anger in suicide note https://ctvnews.ca/world/utah-man-who-killed-family-vented-his-anger-in-suicide-note-1.6347413?cid=sm%3Atrueanthem%3A%7B%7Bcampaignname%7D%7D%3Atwitterpost%E2%80%8B&taid=6430fbeacfb0f30001a67301&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…,3,2,752,2023-04-07 22:30:21
1644569593107607555,@CTVNews,"'Dances With Wolves' actor sex abuse charges upheld, drug crime dropped https://ctvnews.ca/entertainment/dances-with-wolves-actor-sex-abuse-charges-upheld-drug-crime-dropped-1.6347398?cid=sm%3Atrueanthem%3A%7B%7Bcampaignname%7D%7D%3Atwitterpost%E2%80%8B&taid=6430f864744c3b00010c046c&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…",0,1,"2,205",2023-04-07 22:15:20
1644565848999317505,@CTVNews,Ex-convict's letters to shooter foretold Las Vegas massacre https://ctvnews.ca/world/ex-convict-s-letters-to-shooter-foretold-las-vegas-massacre-1.6347385?cid=sm%3Atrueanthem%3A%7B%7Bcampaignname%7D%7D%3Atwitterpost%E2%80%8B&taid=6430f4e3cfb0f30001a6710e&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…,0,1,"3,559",2023-04-07 22:00:27
1644562008744812544,@CTVNews,"Russia hits illegally annexed Ukraine areas from ground, air https://ctvnews.ca/world/russia-hits-illegally-annexed-ukraine-areas-from-ground-air-1.6347106?cid=sm%3Atrueanthem%3A%7B%7Bcampaignname%7D%7D%3Atwitterpost%E2%80%8B&taid=6430f154744c3b00010c02b0&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…",9,1,"5,259",2023-04-07 21:45:12
1644558254209478656,@CTVNews,"Storms bring down trees at Masters, play halted in 2nd round https://ctvnews.ca/sports/storms-bring-down-trees-at-masters-play-halted-in-2nd-round-1.6347224?cid=sm%3Atrueanthem%3A%7B%7Bcampaignname%7D%7D%3Atwitterpost%E2%80%8B&taid=6430edd3cfb0f30001a66f20&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…",4,0,"6,039",2023-04-07 21:30:16
1644490452433874945,@CTVNews,The Kitchener Rangers made history after knocking out the top-seeded Windsor Spitfires in round one of the playoffs. Krista Simpson has more https://ctvnews.ca/video?clipId=2663578&taid=6430ae9aeea76d0001462767&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…,1,1,13.9K,2023-04-07 17:00:51
1644487793588989955,@CTVNews,WWE apologizes for using Auschwitz image in preview show https://ctvnews.ca/entertainment/wwe-apologizes-for-using-auschwitz-image-in-preview-show-1.6347312?cid=sm%3Atrueanthem%3A%7B%7Bcampaignname%7D%7D%3Atwitterpost%E2%80%8B&taid=6430ac30744c3b00010bef09&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…,6,0,14.7K,2023-04-07 16:50:17
1644485269960155137,@CTVNews,Less than half of Canadians are satisfied with provincial health care: survey https://ctvnews.ca/health/less-than-half-of-canadians-are-satisfied-with-provincial-health-care-survey-1.6346995?cid=sm%3Atrueanthem%3A%7B%7Bcampaignname%7D%7D%3Atwitterpost%E2%80%8B&taid=6430a9d8744c3b00010bee97&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…,27,4,18.9K,2023-04-07 16:40:16
1644482786726641664,@CTVNews,"Easter weekend bringing heavy rain to some parts of Canada, sunshine to others https://ctvnews.ca/climate-and-environment/easter-weekend-bringing-heavy-rain-to-some-parts-of-canada-sunshine-to-others-1.6347274?cid=sm%3Atrueanthem%3A%7B%7Bcampaignname%7D%7D%3Atwitterpost%E2%80%8B&taid=6430a785cfb0f30001a65e23&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…",5,0,13.8K,2023-04-07 16:30:24
1644480239056068611,@CTVNews,Pope Francis skips Good Friday at Colosseum in chilly Rome https://ctvnews.ca/world/pope-francis-skips-good-friday-at-colosseum-in-chilly-rome-1.6347272?cid=sm%3Atrueanthem%3A%7B%7Bcampaignname%7D%7D%3Atwitterpost%E2%80%8B&taid=6430a528eea76d000146258a&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter…,3,3,14K,2023-04-07 16:20:16
