tweet_id,user,text,num_comments,num_retweets,num_views,timestamp
1644643654806429697,@HadiQasim14,"CNN — At least 13 people were killed and 10 others injured Friday in a crush among people waiting for Ramadan food donations in Pakistan’s largest city Karachi, local police said. @TeamiPians #چوروں_کا_ایک_سال",1,40,228,2023-04-08T10:09:37.000Z
1645058687831277568,@bhartipankajtj,"Today, on the celebration of Foundation Month of Dera Sacha Sauda, a great enthusiasm was seen among the volunteers. They celebrate this day by doing welfare works like nutritious food kits distributed to 29 poor pregnant women & many other works. #HolyCelebrationAtSalabatpura",0,49,158,2023-04-09T13:38:49.000Z
1645120762968260619,@TheLastFarm,"FRESH NEWSLETTER: MUNICIPAL FOOD FORESTS To read all about the what, where, why, & how of transforming our economic & political life via municipal eco-socialism, check out the newsletter linked below",3,5,"2,074",2023-04-09T17:45:29.000Z
1644656823566323715,@HajrahKhanPTI,"The report noted that petrol and diesel price will affect public transport, agriculture tubewells, tractors, prices of food and essentials as prices of all daily items have gone up 30%-50%. @TeamiPians #چوروں_کا_ایک_سال",2,110,654,2023-04-08T11:01:57.000Z
1644998159020720128,@haetbitlinoring,"“good morning leeknow-ya, what did you do today” : “i just woke up!” “lee lino did you eat food??!” : “no just woke up a while ago”",1,62,"9,196",2023-04-09T09:38:18.000Z
1644672735321423873,@1611bible,"You’ve heard of No AAVE April, but try No Monkey Food May. No curries, no fajitas, only the white man’s cuisine for an entire month.",7,7,"2,082",2023-04-08T12:05:11.000Z
1645073076697325570,@jeenatarora13,Today celebrating 75 ceremony in salabtpura with disturbing healthy food to needy people like fruits and ghee and also do 52 welfare works which started by @Gurmeetramrahim who always inspire people to do great work in their life #holycelebrationatsalabatpura @insan_honey,7,140,539,2023-04-09T14:36:00.000Z
1644647728197120002,@KashifAbb_PTI,13 killed in crush while waiting for food donations in Pakistan’s Karachi. #چوروں_کا_ایک_سال @ImranKhanPTI @TeamiPians,1,89,828,2023-04-08T10:25:49.000Z
1644633320578490368,@se____lene,"Based on staff-nim's IG story, Sejeong received a food truck today! ""Actor Sejeong-nim's food truck is so *gulping sounds*""",0,79,"7,436",2023-04-08T09:28:34.000Z
1645020448420401152,@Lovelycontrast,Did you know that Biu and his fan Clubs do really good things like organize food donations and blood drives? Build and Bylvs do good things. I vote for @JakeB4rever #NETIZENSREPORT #BuildJakapan for Most Handsome Man Alive #MHMA2023 #MHMA2023BuildJakapan @thenreport,0,17,582,2023-04-09T11:06:52.000Z
1645023509842898945,@MulchandDas6,"#Facts_About_EasterSunday God Ordered Living Beings to be Vegetarian Bible, Genesis 1:29 Then God said, I give you every seed-bearing plant on the face of the whole earth and every tree that has fruit with seed in it. They will be yours for food. Supreme God Kabir #Easter2023",0,5,15,2023-04-09T11:19:02.000Z
1644878822347771905,@real_birth2014,"God Ordered Living Beings to be Vegetarian Bible, Genesis 1:29 Then God said, I give you every seed-bearing plant on the face of the whole earth and every tree that has fruit with seed in it. They will be yours for food #Facts_About_EasterSunday",2,35,98,2023-04-09T01:44:06.000Z
1645077900520198145,@meerasi96184555,"#HolyCelebrationAtSalabatpura Kits of millet, wheat, etc. were distributed to provide food and water to the birds and to save them. @Gurmeetramrahim",0,20,39,2023-04-09T14:55:10.000Z
1644789497442316302,@sartaj_fazal,"#چوروں_کا_ایک_سال Stampede at Ramadan food distribution centre kills 11 in Pakistan Women and children die when people panic and push each other to collect food in Karachi, officials say. @TeamiPians",2,155,785,2023-04-08T19:49:09.000Z
1644938498439364609,@WLagends,13 killed in crush while waiting for food donations in Pakistan’s Karachi @TeamiPians #چوروں_کا_ایک_سال,0,73,"1,116",2023-04-09T05:41:14.000Z
1644644224493551616,@Nomanpti22,"Pakistan food crisis: People continue to fight over food, as death toll from stampede rises to 16 @TeamiPians #چوروں_کا_ایک_سال",0,71,307,2023-04-08T10:11:53.000Z
1644647789530365952,@KashifAbb_PTI,"Pakistan food crisis: People continue to fight over food, as death toll from stampede rises to 16. #چوروں_کا_ایک_سال @ImranKhanPTI @TeamiPians",0,60,386,2023-04-08T10:26:03.000Z
1644937918497300482,@JayantiMehta6,"Easter God Ordered Living Beings to be Vegetarian Bible, Genesis 1:29 Then God said, I give you every seed-bearing plant on the face of the whole earth and every tree that has fruit with seed in it. They will be yours for food. #KabirIsGod",0,13,34,2023-04-09T05:38:55.000Z
1644649494112501761,@breeezofspring,Pakistan posts highest-ever annual inflation; stampedes for food kill 16 @TeamiPians #چوروں_کا_ایک_سال,0,14,42,2023-04-08T10:32:50.000Z
1644915602136645632,@ArchnaSherni,Post ur fav food Mine #ArchanaGautam𓃵 #ArchanaGautam,0,7,191,2023-04-09T04:10:15.000Z
1644645475197521920,@breeezofspring,Friday’s crush is one of several similar incidents at food distribution centers in Pakistan. @TeamiPians #چوروں_کا_ایک_سال,0,21,62,2023-04-08T10:16:51.000Z
1644632166956154880,@allugirlzkerala,Allu Girlz Kerala Celebrated Our Iconic Star @alluarjun 's Birthday By Cutting Cakes & Donated Food. #HappyBirthdayAlluArjun,19,345,11.5K,2023-04-08T09:23:59.000Z
1644644228536909824,@Nomanpti22,"Annual food inflation in March was at 47.1% and 50.2% for urban and rural areas respectively, the bureau said. Core inflation, which strips out food and energy, stood at 18.6% in urban areas and 23.1% in rural areas. @TeamiPians #چوروں_کا_ایک_سال",0,85,247,2023-04-08T10:11:54.000Z
1645125396814340098,@ELLROD_TWEETS,For those who don’t know! Southern food is soul food,4,2,328,2023-04-09T18:03:54.000Z
1644645401209995264,@breeezofspring,The crowd crush is the latest in a string of deadly incidents at food distribution centers across Pakistan as citizens struggle with soaring inflation and rising costs of basic necessities. @TeamiPians #چوروں_کا_ایک_سال,1,91,257,2023-04-08T10:16:34.000Z
